ean,casto
5900038316652,610495
5900038365575,636316
5900038349575,615143
5900038364981,634324
5900038364752,632875
5900038365360,634361
5900038364172,626586
5900038364998,634325
5900038364486,626607
5900038365384,634365
5900038365124,634338
5900038363700,615141
5900038364974,634323
5900038365438,634368
5900038363724,615144
5900038365001,634326
5900038364677,632867
5900038363731,615145
5900038364219,626583
5900038364783,634305
5900038365452,634843
5900038365018,634327
5900038364035,623360
5900038364455,626604
5900038365391,634363
5900038364363,626596
5900038365612,636312
5900038362963,623088
5900038364370,626597
5900038365094,634335
5900038365551,636314
5900038365469,636303
5900038364103,623366
5900038365490,636307
5900038346185,622285
5900038364387,626598
5900038363021,622737
5900038364332,626593
5900038364660,632866
5900038365087,634334
5900038364653,632865
5900038365070,634333
5900038340510,607572
5900038365605,636305
5900038365148,634340
5900038364707,632870
5900038364714,632871
5900038364820,634309
5900038365209,634346
5900038365520,636310
5900038364684,632868
5900038365186,634344
5900038364462,626605
5900038365421,634367
5900038365117,634337
5900038365100,634336
5900038365568,636315
5900038364592,632859
5900038364837,634310
5900038365537,636311
5900038346062,622762
5900038364691,632869
5900038365193,634345
5900038345348,623202
5900038363809,615797
5900038364905,634316
5900038364608,632860
5900038364615,632861
5900038364851,634312
5900410347045,605133
5900410386761,634049
5900410387355,634048
5900410387379,634052
5900410399365,632743
5900410409743,634056
5900410410978,634055
5900410410985,634057
5900410519312,632742
5900410803961,634046
5900410803978,634047
5900410805729,634050
5900410805736,634051
5900410865129,632744
5900410897960,636641
5900410195844,619650
5900410373853,632745
5900410386730,634138
5900410551541,619651
5900410551558,619652
5900410551589,619655
5900410842038,619649
3663602925125,625257
5052931697045,623660
5052931231768,606739
5052931697021,606798
5052931697038,606801
3663602540946,629705
3663602540021,629694
3663602540342,629699
3663602540489,629700
3663602540632,629704
3663602489610,631945
3663602865711,627960
3663602866015,627964
3663602539919,629642
3663602540007,629643
3663602540526,629662
3663602540649,629665
3663602540823,629667
3663602540977,629669
3663602540991,629671
3663602541035,629675
3663602541042,629676
3663602541189,629678
3663602541196,629679
3663602488750,631854
3663602489207,631862
3663602489214,631863
3663602489221,631864
3663602489306,631866
3663602489313,631867
3663602489450,631872
3663602489474,631874
3663602489542,631877
3663602489580,631878
3663602489641,631880
3663602489658,631881
3663602489689,631883
3663602489696,631884
3663602489702,631885
3663602489757,631887
3663602489764,631888
3663602489788,631890
3663602489849,631893
3663602489856,631894
3663602489863,631895
3663602489900,631896
3663602489467,631873
3663602492993,631903
3663602540403,629864
3663602540427,629866
3663602540434,629867
3663602540441,629868
3663602540878,629894
3663602540502,629870
3663602540755,629883
3663602540762,629884
3663602540779,629885
3663602540786,629886
3663602540830,629890
3663602540847,629891
3663602541080,629897
3663602541097,629898
3663602541172,629906
3663602540854,629892
3663602540564,629874
3663602539254,629782
3663602539261,629783
3663602539278,629784
3663602539292,629786
3663602539698,629806
3663602539728,629809
3663602539735,629810
3663602539742,629811
3663602541295,629913
3663602488316,632190
3663602488323,632191
3663602488644,632192
3663602488217,632027
3663602488248,632028
3663602488637,631998
3663602489887,632017
3663602489894,632018
5059340115948,633586
5059340115931,633587
5059340116396,633590
5059340116501,633591
5059340116556,633592
5059340116563,633593
5059340116822,633595
5059340116334,633584
3663602489290,631816
3663602488651,631792
3663602488668,631793
3663602488767,633585
3663602489603,631944
3663602489627,631946
3663602489993,633666
3663602490005,633667
3663602491439,633668
5059340115924,633769
5059340115955,633770
5059340116143,633771
5059340116167,633772
5059340116198,633773
5059340116280,633775
5059340116303,633776
5059340116358,633777
5059340116419,633778
5059340116426,633779
5059340116464,633780
5059340116471,633781
5059340116488,633782
5059340116495,633783
5059340116518,633784
3663602488965,631858
3663602489283,631865
3663602489177,631861
3663602489832,631892
3663602489115,631859
3663602489184,633791
5059340115610,633764
5059340115627,633765
5059340115634,633766
5059340115641,633767
5059340115658,633768
5059340115665,633792
5059340115672,633793
3663602491880,633685
5059340116341,633690
5059340116372,633691
5059340116693,633692
5059340115603,633694
5059340116532,633695
5059340116600,633723
5059340116150,633743
5059340116235,633745
5059340116310,633746
5059340116365,633747
3663602490814,633749
5059340116921,633750
3663602539117,629768
3663602539124,629769
3663602539131,629770
3663602539148,629771
3663602539155,629772
3663602541240,629908
3663602541257,629909
3663602541264,629910
3663602541271,629911
3663602541288,629912
3663602544456,629939
3663602544463,629940
3663602488224,632188
3663602488859,632194
3663602488866,632195
5059340115771,633623
5059340115788,633624
5059340115856,633637
5059340115863,633638
5059340115870,633639
5059340115887,633640
5059340115894,633641
5059340115900,633642
5059340115917,633643
3663602488156,632021
3663602488163,632022
3663602488170,632023
3663602488187,632024
3663602488194,632025
3663602488200,632026
3663602488255,632029
3663602488583,631994
3663602488590,631995
3663602488606,631996
3663602488613,631997
3663602488774,631999
3663602488781,632000
3663602488811,632005
3663602488828,632006
3663602488835,632007
3663602494287,632019
3663602489153,633646
3663602489825,632016
5907556710153,620390
5907556720305,632494
5907556720312,632495
5907556720299,632493
5907556720954,632579
5907556721036,632586
5907556720930,632578
5907556720947,632580
5907556741270,636702
5907556741287,636703
5907556721265,632518
5907556721302,632521
5907556721241,632516
5907556721296,632520
5907556721272,632519
5907556741300,636705
5907556741317,636709
5907556721258,632517
5907556739970,632528
5907556739963,632529
5907556735231,632530
5907556715561,623400
5907556715486,623397
5907556715547,623398
5907556715592,623403
5907556715554,623399
5907556721340,632534
5907556720374,632545
5907556720343,632542
5907556715608,623381
5907556709812,620407
5907556741188,636693
5907556709867,620406
5907556721449,632576
5907556721425,632574
5907556721432,632575
5907556721159,632558
5907556726116,632560
5907556726185,632561
5907556726215,632562
5907556726178,632563
5907556726222,632564
5907556710054,620430
5907556721364,632566
5907556721357,632565
5907556741218,636696
5907556715974,632590
5907556733305,632557
5907556733268,632559
5901272326025,632609
5901272328449,623211
5901272330510,632610
5901272330923,623212
5901272345279,632711
5901272345293,632710
5901272347167,632628
5901272347198,632627
5901272347334,632704
5901272349130,626418
5901272349741,632639
5901272349758,632638
5901272349925,626126
5901272358781,632640
5901272359658,632702
5901272359887,632707
5901272361972,632664
5901272364270,632618
5901272364331,632679
5901272364348,632678
5901272364355,632677
5901272365079,632617
5901272365659,632647
5901272366076,632652
5901272369251,632692
5901272369336,632693
5901272369411,632645
5901272375856,632637
5901272377010,632653
5901272377102,632650
5901272377775,632665
5901272382007,632708
5901272388900,632615
5901272388917,632614
5901272388924,632616
5901272389570,632633
5901272389815,632659
5901272389990,632646
5901272390088,632644
5901272390231,632643
5901272390262,632682
5901272390392,632656
5901272391412,632715
5901272391450,632716
5901272391511,632691
5901272391986,632671
5901272392730,632673
5901272392754,632672
5901272392778,632674
5901272392839,632626
5901272393164,632706
5901272393171,632705
5901272393416,632655
5901272393539,632720
5901272394321,632714
5901272395397,632681
5901272395427,632718
5901272395991,632654
5901272396035,632685
5901272396233,632701
5901272396240,632700
5901272396493,632703
5901272396837,632724
5901272396844,632725
5901272396875,632726
5901272068352,632608
5901272068512,632731
5901272071406,632607
5901272071444,632606
5901272071475,632605
5901272071543,632687
5901272071611,632667
5901272071628,632668
5901272071642,632670
5901272072120,632658
5901272072526,632635
5901272072571,632636
5901272074292,632727
5901272074308,632728
5901272074896,632712
5901272074919,632713
5901272075114,632722
5901272075138,632723
5901272075152,632721
5901272075169,632730
5901272075183,632729
5901272075985,632684
5901272076005,632683
5901272076012,632686
5901272076067,632698
5901272076081,632699
5901272076456,632690
5901272076623,632634
5901272076708,632697
5901272077071,632709
5901272077828,632631
5901272077835,632630
5901272079273,632641
5901272079327,632660
5901272079433,632632
5901272079532,632662
5901272079549,632663
5901272079556,632661
5901272079662,632642
5901272079716,632651
5901272080002,632696
5901272080415,632612
5901272080422,632613
5901272080774,632719
5901272080798,632717
5901272081207,632732
5901272081214,632733
5901272082556,632695
5901272082754,632625
5901272084840,632611
5901272084857,632649
5901272085007,632675
5901272085113,632688
5901272085120,632689
5901272663120,632648
5901272664110,632676
5901272664356,632694
5901272729895,632629
5901272999007,632657
5903560701224,600530
5900038302556,620249
5900038302570,620251
5900410336926,626492
5900410380578,632761
5900410397996,632777
5900410398191,632778
5900410411807,632781
5900410411821,632780
5900410419421,632784
5900410737082,632775
5900410765665,632779
5900410792524,632776
5900410374997,632765
5900410409293,632763
5900410409309,632764
5900410409323,632762
5900410409415,632770
5900410409422,632771
5900410409439,632774
5900410409446,632773
5900410409453,632772
5900410409460,632769
5900410411616,632759
5900410411623,632760
5900410374911,632766
5900410016248,606300
5900410016293,606264
5900410016323,606266
5900410158689,632755
5900410223837,632799
5900410223844,632798
5900410274006,610238
5900410336995,626485
5900410370715,632756
5900410370746,632757
5900410370753,632758
5900410379114,632812
5900410379121,632813
5900410379985,632751
5900410379992,632753
5900410380325,632796
5900410380905,632795
5900410381018,632752
5900410630147,632811
5900410636064,632754
5900410752443,632797
5900410409927,632767
5900410409941,632768
5900410376038,632803
5900410376045,632804
5900410403789,632800
5900410403796,632801
5900410403802,632802
5900410356184,632749
5900410379138,632750
5900410407305,632747
5900410407312,632748
5900410407329,632746
5900410493971,619600
5900410408326,632810
5900410408333,632814
846396011080,630631
846396016313,630633
846396015729,630632
846396011134,630634
3663602543176,629708
3663602490739,631820
3663602492191,632166
3663602540984,629670
3663602541066,629677
3663602543183,629685
3663602543190,629686
3663602543206,629687
3663602541219,629680
3663602544784,629691
3663602488842,631855
3663602490869,631899
3663602490876,631900
3663602490883,631901
3663602491804,631987
3663602490098,631974
3663602866626,627851
3663602543145,629963
3663602543138,629962
3663602490722,631809
3663602490852,631811
3663602545842,629729
3663602543268,629715
3663602543381,629727
3663602544241,630290
3663602544272,630293
3663602544197,630278
3663602544210,630280
3663602540663,629878
3663602543152,629915
3663602543169,629916
3663602544791,629952
3663602544807,630273
5059340116785,633588
5059340116792,633589
3663602543459,629710
3663602540571,629703
3663602490791,631821
3663602490685,631817
3663602490692,631818
5059340116624,633648
5059340116648,633649
5059340116679,633650
5059340116686,633651
5059340116709,633653
3663602543572,630145
3663602543589,630146
3663602543596,630147
3663602543619,630149
3663602543626,630150
3663602543633,630151
3663602543640,630152
3663602490029,631949
3663602490838,631956
3663602491996,631970
5059340116570,633785
5059340116808,633788
5059340116815,633789
3663602540618,629664
3663602543114,629683
3663602543671,629690
3663602490586,631897
3663602543695,629742
3663602543688,629741
3663602543763,629743
3663602543503,629739
3663602543510,629740
3663602491460,631981
5059340116655,633696
5059340116839,633697
5059340116846,633698
3663602490784,631810
3663602490050,631800
5059340116945,633712
5059340116952,633713
5059340116969,633714
5059340116990,633715
5059340117003,633716
5059340117027,633717
5059340116976,633718
5059340116983,633719
5059340117010,633720
5059340117034,633721
5059340117041,633722
3663602543282,629717
3663602543312,629720
3663602543367,629725
3663602490906,631905
3663602490920,631906
3663602490937,631907
3663602490951,631908
3663602490968,631909
3663602491002,631911
3663602491026,631912
5059340117249,633754
5059340117256,633755
5059340117263,633756
5059340117270,633757
3663602543428,629917
3663602543435,629918
3663602544289,630288
3663602544319,630289
3663602544227,630294
3663602544234,630275
3663602544111,630276
3663602544128,630277
3663602544180,630283
3663602544159,630284
3663602544166,630286
3663602544173,630287
3663602543466,629919
5905925087622,626565
5905925089572,626566
5905925087639,626567
5905925089589,626568
5905925087646,626569
5905925089558,626570
5905925087660,626571
5905925087677,626572
5905925087684,626573
5905925087691,626574
5905925091735,628313
5905925091742,628314
5905925096761,628317
5905925096778,628318
5905925096785,628315
5905925096792,628316
5907556749788,634630
5907556749795,634580
5907556707467,613937
5907556707474,613938
5907556707450,613936
5907556707443,613935
5907556718272,634577
5907556733176,636686
5907556711471,602166
5907556748477,634450
5907556748484,634451
5907556748538,634453
5907556748491,634452
5907556748521,634454
5907556748514,634457
5907556748507,634459
5907556733190,636687
5907556712560,623394
5907556716377,626522
5907556746831,634460
5907556747616,634469
5907556747623,634471
5907556741447,636697
5907556747647,634473
5907556746879,634474
5907556746916,634476
5907556746893,634478
5907556746923,634488
5907556713055,613987
5907556746930,634489
5907556746947,634490
5907556720961,632577
5907556744486,634568
5907556744479,634709
5907556744462,634570
5907556745995,634495
5907556746015,634497
5907556746008,634499
5907556741249,636701
5907556746060,634501
5907556746077,634502
5907556746053,634503
5907556716315,626526
5907556709775,620366
5907556741454,636706
5907556741263,636707
5907556741478,636708
5907556713086,623395
5907556713321,622496
5907556713314,622495
5907556722088,634505
5907556741324,636710
5907556722071,634506
5907556744370,634563
5907556744387,634564
5907556744363,634565
5907556746091,634507
5907556746084,634509
5907556746107,634511
5907556746114,634514
5907556714182,623377
5907556741348,636711
5907556741355,636712
5907556746169,634609
5907556714090,623373
5907556714083,623372
5907556714144,623375
5907556714137,623374
5907556746121,634521
5907556746138,634524
5907556741331,636713
5907556714212,623380
5907556714151,623376
5907556745445,634610
5907556745452,634526
5907556745223,634528
5907556720145,632541
5907556721333,632533
5907556721326,632532
5907556745247,634611
5907556741485,636714
5907556708785,617015
5907556745230,634532
5907556745315,634535
5907556741393,636718
5907556745292,634537
5907556745308,634538
5907556745285,634539
5907556745261,634540
5907556745254,634541
5907556745278,634542
5907556741379,636719
5907556709508,602129
5907556709850,620404
5907556708921,617030
5907556709515,626512
5907556749894,634561
5907556711648,602174
5907556720183,636716
5907556745346,634549
5907556741409,636720
5907556745384,634550
5907556745377,634708
5907556741416,636721
5907556745360,634551
5907556745353,634552
5907556741423,636722
5907556741430,636723
5907556751750,634623
5907556751705,634554
5907556749856,634555
5907556749863,634557
5907556749696,634558
5907556749719,634559
5907556749726,634621
5907556749733,634560
5907556741195,636692
5907556741461,636694
5907556709997,620420
5907556709980,620418
5907556709423,634572
5907556710047,620424
5907556710450,602195
5907556749665,634574
5907556721395,632569
5907556741201,636695
5907556712423,622477
5907556708327,620438
5907556708334,620439
5907556717961,626546
5907556717954,626545
5907556708686,620437
5905912184006,606146
5907556719217,628381
5907556725348,628382
5900410551862,620000
5901272210379,608199
5901272232098,613444
5901272409827,613468
5901272263979,634515
5901272277549,623864
5901272277617,622237
5901272269933,616926
5901272270281,623854
5901272289856,634602
5901272325875,636787
5901272332668,623238
5901272349406,634627
5901272360067,625966
5901272369442,634600
5901272369459,634581
5901272369855,634553
5901272372725,634444
5901272373005,634455
5901272376921,634588
5901272377744,634613
5901272380119,634573
5901272384247,634518
5901272392006,634605
5901272394369,634475
5901272394451,634470
5901272394468,634468
5901272395533,634522
5901272395748,634583
5901272396073,634562
5901272398329,634525
5901272398466,634529
5901272399760,634447
5901272070478,634527
5901272070706,634464
5901272070720,634461
5901272070959,634446
5901272071048,634458
5901272074957,634519
5901272075237,634571
5901272080187,634575
5901272081184,634604
5901272081740,634585
5901272083836,634582
5901272088022,634500
5901272097840,634607
5901272098403,634584
5901272099585,634579
5901272099738,634576
5901272104388,634651
5901272104425,634589
5901272106436,634590
5901272107099,634456
5901272107112,634467
5901272107204,634472
5901272107686,634523
5901272108201,634556
5901272109598,634586
5901272109659,634587
5901272110877,634608
5901272110914,634612
5901272111423,634547
5901272116565,634445
5901272117029,634650
5901272117593,634578
5901272129169,636790
5901272129176,636791
5901272661591,634449
5901272661621,634448
5901272663717,634520
5901272663755,634569
5903560704768,616729
5900038363816,615873
5900038363823,615874
5900038363830,615884
5900038363861,620619
5907654856678,602365
5907654858528,602366
5907654857446,602368
5900410374355,634072
5900410395244,634071
5900410398313,634063
5900410420427,634066
5900410426252,634061
5900410699366,634069
5900410714663,634070
5900410737945,626440
5900410782020,634068
5900410803558,634067
5900410803626,634064
5900410804340,634140
5900410804395,634065
5900410805095,634062
5900410874091,636629
5900410874145,636630
5900410886476,636625
5900410890978,636646
5900410890985,636651
5900410890992,636650
5900410891005,636647
5900410891012,636637
5900410891036,636636
5900410878396,636627
5900410878426,636628
5900410898271,636632
5900410898509,636631
5900410904354,636633
5900410386822,634054
5900410805262,634053
5900410805286,634141
5900410893269,636643
5900410897977,636648
5900410802278,636626
5900410802902,634060
5900410407961,634102
5900410795624,634119
5900410795631,634120
5900410803985,600371
5900410227088,622300
5900410695689,626450
5900410013278,600255
5900410013285,600256
5900410171237,619500
5900410171244,619430
5900410171268,619514
5900410171282,619452
5900410171343,619410
5900410171572,619411
5900410171589,619412
5900410171596,619413
5900410171633,619417
5900410171640,619418
5900410171657,619419
5900410172487,619421
5900410229570,626459
5900410247536,610172
5900410262867,610181
5900410323230,626455
5900410377967,634098
5900410377974,634097
5900410378025,634095
5900410378049,634096
5900410380912,634083
5900410380929,634084
5900410380936,634085
5900410386525,634075
5900410386532,634076
5900410386570,634088
5900410386587,634089
5900410386594,634139
5900410386662,634073
5900410386679,634074
5900410402607,634079
5900410402751,634082
5900410402799,636639
5900410402836,636638
5900410504844,622417
5900410507081,619434
5900410516977,634087
5900410517004,634086
5900410517370,634091
5900410540729,619350
5900410636033,622215
5900410636057,622216
5900410636446,622220
5900410720824,626460
5900410801196,634094
5900410801899,636640
5900410801943,636635
5900410805118,634078
5900410805125,634077
5900410808584,619349
5900410865884,610342
5900410876958,636652
5900410877955,636644
5900410892842,636645
5900410898387,636634
5900410426726,634092
5900410426733,634093
5900410714274,634081
5900410714281,634080
5900410714298,634090
5900410820357,609180
5900410846692,609181
5900410793446,636642
5900410793484,634118
5900410793507,636649
5900410793514,636653
5900410410787,634101
5900410410794,634099
5900410410817,634100
5900410411180,634112
5900410411272,634113
5900410713239,634115
5900410713284,634116
5900410793095,634108
5900410793118,634107
5900410793125,634109
5900410793132,634111
5900410793149,634110
5900410793217,634117
5900410793293,634106
5900410802742,634105
5030834000155,610739
5030834001152,610740
5410764120701,610216
5410764200564,610218
5900410338289,633032
5900410600874,610217
5410764200601,610219
5900410387041,634059
5900410387065,634058
5059340336701,636677
5059340336718,636678
5059340336732,636679
5059340336749,636680
5059340336756,636681
5059340336763,636682
5059340336770,636683
5908260604691,626807
5908260604707,626808
5908260604714,626809
5908260604721,626806
5908260604738,626810
5908260604844,626835
5908260604851,626831
5908260605841,626834
5908260605865,626832
5908260605872,626833
5908260606633,636929
5908260606671,636928
5908260607296,626827
5908260608132,636926
5908260608187,636925
5908260608606,626824
5908260613587,636949
5908260613594,636946
5908260613679,636950
5908260613709,636951
5908260613730,636948
5903624625060,636890
5903624625077,636891
5903624625084,636892
5903624625121,636914
5903624625138,636915
5903624625145,636916
5903624625183,636896
5903624625190,636897
5903624625206,636898
5903624625213,636905
5903624625220,636906
5903624625237,636907
5903624625244,636902
5903624625251,636903
5903624625268,636904
5903624625336,636917
5903624625343,636918
5903624625350,636919
5903624625367,636908
5903624625374,636909
5903624625381,636910
5903624625398,636920
5903624625404,636921
5903624625411,636922
5903624625480,636893
5903624625497,636894
5903624625503,636895
5903624625510,636889
5903624625589,636899
5903624625596,636900
5903624625602,636901
5903624625640,636911
5903624625657,636912
5903624625831,636913
5901969630572,636935
5901969633016,626815
5901969633023,626816
5901969633030,626817
5901969633047,626818
5901969633412,626812
5901969633429,626813
5901969633436,626814
5901969633993,626820
5901969635973,636952
5901969635980,636954
5901969636499,626761
5901969636505,626758
5901969636529,626764
5901969636536,626763
5901969636550,626769
5901969636567,626768
5901969636581,626774
5901969636598,626773
5901969636666,636953
5901969636710,636955
5901969636819,636956
5901969636826,636957
5901969636932,636958
5901969636949,636947
5908260638825,636933
5901969639261,626819
5908260639334,636934
5908260639372,636932
5901969639759,626821
5900336041881,626786
5900336041898,626787
5900336041904,626789
5900336041911,626790
5900336041928,626792
5900336041935,626794
5900336043175,626796
5900336043182,626797
5900336043199,626799
5900336043205,626800
5900336043212,626802
5900336043229,626804
5900336043878,626775
5900336043885,626778
5900336043892,626779
5900336043908,626781
5900336043915,626783
5900336045278,626791
5900336045285,626793
5900336045292,626795
5900336045391,626803
5900336045407,626805
5900336045551,626782
5900336045575,626784
5900336045582,626785
5900336046459,626780
5900336046510,626776
5900336046527,626777
5900336046701,626801
5900336047715,626798
5900336047784,626788
5904378962340,626755
5904378962357,626757
5904378962364,626759
5904378962371,626762
5904378962388,626765
5904378962395,626767
5904378962425,626756
5904378962432,626760
5904378962449,626766
5904378962456,626771
5904378962470,626770
5904378962487,626772
5904378963903,636938
5904378963972,636937
5904378964023,636941
5904378964078,636942
5904378964092,636940
5904378964122,636944
5904378965587,636943
5904378966591,636939
5904378966645,636936
5904378966669,636945
5903856971386,626837
5903856971447,636924
5903856971966,626825
5903856972413,626828
5903856972659,626829
5903856972741,626830
5903856976862,626826
5903856976985,636930
5903856976992,636927
5903856977005,626823
5903856977579,636931
5903856978590,626822
5903856979405,626811
5902921988960,636923
5905669929011,628393
5901955032632,623543
5907518564923,621863
5907556709973,620385
5901289474863,624242
5901289474856,624252
5901289474849,624266
5901289474887,624253
5901289471251,623332
5901289475006,624245
5901289475037,624255
5901289475068,624269
5901289475013,624246
5901289475044,624256
5901289475075,624270
5901289472296,623329
5901289474313,623335
5901289475235,624230
5901289475242,624232
5901289475259,624233
5901289475266,624234
5901289475273,624235
5901289475280,624224
5901289475297,624225
5901289475303,624226
5901289475310,624227
5901289475327,624228
5901289475334,624231
5901289475341,624229
5901289475358,624236
5902838351000,634763
5902838351017,634764
5902838351048,634765
5902838350997,634762
5902838350966,634759
5902838350973,634760
5902838350980,634761
5902838351086,634767
5902838351093,634768
5902838351109,634769
5902838351116,634770
5902838351123,634771
5902838351130,634772
5902838351161,634773
5902838351208,634775
5902838351215,634776
5902838351222,634777
5902838351253,634778
5902838351260,634779
5902838351277,634780
5902838351307,634781
5902838352458,634782
5902838351468,634783
5902838351475,634784
5902838351482,634785
5902838351499,634786
5902838351505,634787
5902838351512,634788
5902838351543,634789
5902838352427,634758
5902838352434,634766
5902838352441,634774
5902838352625,637131
5902838352946,637127
5902838352953,637128
5902838352960,637126
5902838352977,637297
5902838352991,637130
5902838353004,637129
5901289471237,615153
5901289471510,615265
5901289471671,615266
5901289471244,623482
5901289471008,623491
5901289470940,623492
5901289478700,626709
5901289478717,626710
5901289478724,626711
5901289478731,626712
5901289478748,626713
5901289478755,626714
5901289478540,626716
5901289474542,626719
5901289474559,626720
5901289474573,626721
5901289474580,626722
5901289474597,626723
5901289478519,626724
5901289477628,626727
5901289477635,626728
5901289476300,626729
5901289477642,626730
5901289477659,626731
5901289478670,626732
5901289478267,626733
5901289471558,626739
5901289471220,626740
4009078751087,612282
4009078515771,600623
4009078257305,620041
5900410591707,622280
5907556721005,632588
5907556721043,632587
5907556720329,632508
5907556714397,632510
5907556716490,632506
5907556720381,632509
5907556719552,632499
5907556719569,632500
5907556732834,632507
5907556719545,632502
5907556734739,632503
5907556716483,632504
5907556739932,632501
5907556720091,632512
5907556720060,632511
5907556720077,632514
5907556720114,632513
5907556720084,632515
5907556721319,632531
5907556720367,632544
5907556720350,632543
5907556718517,632556
5907556725737,632599
5907556721388,632568
5907556722606,632572
5907556722613,632573
5907556721418,632571
5907556721401,632570
5907556721456,632592
5907556721463,632593
5907556721470,632594
5907556721487,632595
5907556721494,632596
5907556721500,632597
5901272281140,626137
5900410381964,632807
5900410381971,632805
5900410381988,632806
5900410738645,632808
5900410738652,632809
3663602541356,630851
3663602541387,630854
3663602541332,630849
3663602541325,630848
3663602541318,630847
3663602489917,632224
3663602489924,632225
3663602489931,632173
3663602489955,632174
3663602544579,632175
5907556733541,632554
5907556733558,632555
5907556702547,610135
5907556706873,611675
5907556706842,611673
5907556706835,611672
5907556700284,605327
5907556700307,610038
5907556700291,610037
5907556700314,610039
5907556700277,610036
5907556704183,605328
5907556702264,605329
5907556707030,605331
5907556704176,605330
5907556704121,605316
5907556702813,605137
5907556704084,605310
5907556700185,610034
5907556704497,605136
5907556704909,606149
5907556702646,610128
5907556702639,610127
5907556706903,611671
5907556700239,610024
5907556700222,610023
5907556701939,610028
5907556706019,611665
5907556701205,610030
5907556701199,610029
5907556703179,609241
5907556701649,610015
5907556700031,610012
5907556700024,610011
5907556700017,610010
5907556703070,610016
5907556700147,610021
5907556702608,610124
5907556706569,611663
5907556702622,610126
5907556704480,605309
5907556711242,620454
5907556706187,611662
5907556700093,610019
5907556700086,610018
5907556700079,610017
5907556702592,610123
5907556700215,610022
5907556702660,610130
5907556715752,626539
5907556711129,626537
5907556711112,626536
5907556711181,626538
5907556702523,610136
5907556703056,609224
5907556706132,609243
5907556700475,610003
5907556700468,610002
5907556700529,610007
5907556706163,609239
5907556704800,610162
5907556705494,609233
5907556705500,609234
5907556705524,609237
5907556705517,609235
5907556705487,609232
5907556705470,609231
5907556704763,605335
5907556702806,610184
5901272105088,623244
5901272105095,623245
5901272349055,623234
5900410280250,626479
5900410318403,626480
5900410551879,620014
5900410551909,620017
5900410871526,634128
5900410871533,634129
5900410871540,634130
5900410871557,634131
3663602543404,629688
3663602543411,629689
3663602491033,631902
5904955392522,615391
5904955392539,607824
5904955392614,615392
5904955392652,608246
5904955392683,604222
5907556725393,632535
5907556725416,632536
5907556725461,632537
5907556725454,632538
5907556725478,632539
5907556728318,632540
5900410374256,632782
3663602491200,631919
3663602491194,631918
3663602538691,629730
3663602538875,629735
3663602491187,631917
3663602538653,629653
3663602497004,631823
5059340117898,633760
5059340117171,633798
5059340117188,633799
5059340115443,633758
5059340117133,633759
3663602491149,631924
5059340117126,633678
5059340117881,633679
5059340118185,633680
5059340118178,633681
3663602538707,630002
3663602538738,630003
3663602538820,630004
3663602538585,629995
3663602538608,629996
5059340115474,633579
5059340117140,633580
5059340117157,633581
5059340117164,633582
5059340118192,633583
3663602491163,631913
5900038300347,605558
5907556749832,634601
5905485310611,615890
5907556717145,626533
5907556741256,636698
5907556741294,636704
5907556741362,636717
5907556702875,606137
5907556702882,606138
5907556723191,636724
5907556748545,636725
5907556709287,620449
5907556702356,606128
5907556701441,606111
5907556701083,606113
5907556701458,606115
5907556701090,606116
5907556701113,606105
5907556702455,606130
5907556701519,606118
5907556701526,606120
5907556701533,606122
5907556701540,606124
5907556715677,626544
5907556702974,606141
5907556702127,606126
5907556707368,613982
5907556707382,613984
5907556703087,606107
2000006098986,609898
5901272336789,625902
5901272099745,634591
5900410713222,634114
5900410130135,616690
5900410870451,634132
5900410870468,634133
5900410870475,634134
3663602538851,629655
3663602538882,629755
3663602491132,631923
3663602491170,631925
5907556703094,606140
5907556722170,634603
5907556704916,606144
5907556705821,600429
5907556705777,600430
3663602538790,629732
3663602538813,629734
3663602492818,631988
3663602538677,629998
5907556701397,606109
3663602543657,630153
3663602543664,630154
3663602544029,629744
3663602544036,629745
3663602543985,632169
3663602544043,629746
3663602543992,629938
3663602543800,629923
3663602490890,632229
3663602491958,632230
3663602491965,632231
3663602490845,632228
3663602491989,631916
3663602491828,631921
5059340116914,633790
5059340117218,633800
5059340117225,633801
5059340117195,633682
5059340117201,633683
5059340117232,633684
3663602543923,630008
3663602543930,630009
3663602543794,630007
3663602491866,631928
3663602491873,631929
3663602491835,633686
3663602491842,633687
3663602491859,633688
3663602491897,631930
3663602491910,633689
5059340116884,633752
5059340116891,633753
3663602543909,629933
3663602543916,629934
3663602491927,632167
3663602491934,632168
3663602490807,632226
3663602490821,632227
3663602491811,631920
3663602491903,631931
5907556749818,634595
5907556749801,634593
5907556749825,634599
5907556717152,626534
5907556747630,634465
5907556746817,634462
5907556746824,634463
5907556747654,634466
5907556746152,634516
5907556746145,634517
5907556702905,610759
5907556702059,610762
5907556702066,610763
5907556702097,610054
5907556705753,611659
5907556702103,610055
5907556702110,610056
5907556702080,610053
5907556715455,623369
5907556701021,610060
5907556701038,610061
5900410387348,634135
5900410870482,634136
5900410870499,634137
3663602867654,628006
4011972941167,628786
4011972941457,634420
3663602492931,631824
3663602492948,631825
3663602492955,631826
4022622007225,625840
4022622016685,625842
4022622021504,625843
5907596522655,631384
5904955327036,608241
5907556706613,611682
5907556706620,611683
5907556706637,611684
5907556706705,611685
5907556709096,620459
2000006000064,600006
6942138981810,634834
6942138949704,634835
6942138970319,632842
